title,text,author,source,lineCount,avgChar,attribution
                    On Teaching the Young                ,"
The young are quick of speech.
Grown middle-aged, I teach
Corrosion and distrust,
Exacting what I must.
A poem is what stands
When imperceptive hands,
Feeling, have gone astray.
It is what one should say.
Few minds will come to this.
The poet’s only bliss
Is in cold certitude—
Laurel, archaic, rude.
",Yvor Winters,Poetry Foundation,14.0,20.714285714285715,
                    Two Views of Buson                ,"
1
A French scholar says he affected the Chinese manner.   
When he took his friends into the countryside   
To look at blossoms, they all saw Chinese blossoms.   
He dressed accordingly and wept for the wild geese of Shosho.
2
One year after making love through the short midsummer night
He walked home at dawn and noticed that the river Oi   
Had sunk two feet. The following year was better.   
He saw bubbles of crab-froth among the river reeds.
",Robert Hass,Poetry Foundation,12.0,36.66666666666666,
                    Morning After                ,"
I was so sick last night I
Didn’t hardly know my mind.
So sick last night I
Didn’t know my mind.
I drunk some bad licker that
Almost made me blind.
Had a dream last night I
Thought I was in hell.
I drempt last night I
Thought I was in hell.
Woke up and looked around me—
Babe, your mouth was open like a well.
I said, Baby! Baby!
Please don’t snore so loud.
Baby! Please!
Please don’t snore so loud.
You jest a little bit o’ woman but you
Sound like a great big crowd.
",Langston Hughes,Poetry Foundation,20.0,22.6,
                    Theme for English B                ,"
The instructor said,      Go home and write
      a page tonight.
      And let that page come out of you—
      Then, it will be true.",Langston Hughes,Poetry Foundation,5.0,26.6,
                    Urban Renewal                ,"
The sun slides down behind brick dust,
today’s angle of life. Everything
melts, even when backbones
are I-beams braced for impact.
Sequential sledgehammers fall, stone
shaped into dry air
white soundsystem of loose metal
under every footstep. Wrecking crews,
men unable to catch sparrows without breaking
wings into splinters. Blues-horn
mercy. Bloodlines. Nothing
but the white odor of absence.
The big iron ball
swings, keeping time
to pigeons cooing in eaves
as black feathers
float on to blueprint
parking lots.
",Yusef Komunyakaa,Poetry Foundation,20.0,24.95,
                    Toys in a Field                ,"
Using the gun mounts
for monkey bars,
children skin the cat,
pulling themselves through,
suspended in doorways
of abandoned helicopters
in graveyards. With arms
spread-eagled they imitate
vultures landing in fields.
Their play is silent
as distant rain,
the volume turned down
on the 6 o’clock news,
except for the boy
with American eyes
who keeps singing
rat-a-tat-tat, hugging
a broken machine gun.
",Yusef Komunyakaa,Poetry Foundation,20.0,19.2,
                    In Death Valley                ,"
There came gray stretches of volcanic plains,   
Bare, lone and treeless, then a bleak lone hill
Like to the dolorous hill that Dobell saw.   
Around were heaps of ruins piled between   
The Burn o’ Sorrow and the Water o’ Care;   
And from the stillness of the down-crushed walls
One pillar rose up dark against the moon.   
There was a nameless Presence everywhere;   
In the gray soil there was a purple stain,   
And the gray reticent rocks were dyed with blood—
Blood of a vast unknown Calamity.            
It was the mark of some ancestral grief—
Grief that began before the ancient Flood.
",Edwin Markham,Poetry Foundation,15.0,39.0,
                    A Workman to the Gods                ,"
Once Phidias stood, with hammer in his hand,
Carving Minerva from the breathing stone,   
Tracing with love the winding of a hair,   
A single hair upon her head, whereon   
A youth of Athens cried, “O Phidias,   
Why do you dally on a hidden hair?   
When she is lifted to the lofty front
Of the Parthenon, no human eye will see.”
And Phidias thundered on him: “Silence, slave:
Men will not see, but the Immortals will!”
",Edwin Markham,Poetry Foundation,12.0,34.416666666666664,
                    Preparedness                ,"
For all your days prepare,
   And meet them ever alike:
When you are the anvil, bear—
   When you are the hammer, strike.
",Edwin Markham,Poetry Foundation,6.0,19.83333333333333,
                    The Panther                ,"
The moon shears up on Tahoe now:
A panther leaps to a tamarack bough.
She crouches, hugging the crooked limb:
She hears the nearing steps of him
Who sent the little puff of smoke
That stretched her mate beneath the oak.
Her eyes burn beryl, two yellow balls,
As Fate counts out his last footfalls.
A sudden spring, a demon cry,
Carnivorous laughter to the sky.
Her teeth are fastened in his throat
(The moon rides in her silver boat.)
And now one scream of long delight
Across the caverns of the night!
",Edwin Markham,Poetry Foundation,16.0,30.625,
from Stanzas in Meditation: Stanza  2                ,"
I think very well of Susan but I do not know her name   
I think very well of Ellen but which is not the same   
I think very well of Paul I tell him not to do so
I think very well of Francis Charles but do I do so
I think very well of Thomas but I do not not do so
I think very well of not very well of William   
I think very well of any very well of him   
I think very well of him.
It is remarkable how quickly they learn
But if they learn and it is very remarkable how quickly they learn
It makes not only but by and by   
And they may not only be not here   
But not there
Which after all makes no difference
After all this does not make any does not make any difference
I add added it to it.
I could rather be rather be here.
",Gertrude Stein,Poetry Foundation,19.0,37.73684210526316,
from Stanzas in Meditation: Stanza 13                ,"
There may be pink with white or white with rose
Or there may be white with rose and pink with mauve
Or even there may be white with yellow and yellow with blue
Or even if even it is rose with white and blue
And so there is no yellow there but by accident.
",Gertrude Stein,Poetry Foundation,7.0,36.0,
                    Suzanna Socked Me Sunday                ,"
Suzanna socked me Sunday,
she socked me Monday, too,
she also socked me Tuesday,
I was turning black and blue.
She socked me double Wednesday,
and Thursday even more,
but when she socked me Friday,
she began to get me sore.
“Enough’s enough,” I yelled at her,
“I hate it when you hit me!”
“Well, then I won’t” Suzanna said—
that Saturday, she bit me.
",Jack Prelutsky,Poetry Foundation,14.0,24.285714285714285,
                    This Can’t Be                ,"
the place of consequence, the station of his embrace.
Or else I’m not son enough to see
the innocence and the spiritual fiddlings
in the uneven floorboards and joists,
in the guttural speech of the pipes,
in the limp and the lack of heat.
All we need, all we really need is light!
And let there be a roof with no leaks.
Oh father landlord, fill up all our breaches.
He gives himself to the cracks; into the chinks
my father lowers his bone,
the do-it-yourself funeral. He holds the wires
in his teeth. He strips the insulation back.
If it’s black, it’s juiceless; if it’s red, elegiac.
",Bruce Smith,Poetry Foundation,16.0,35.8125,
                    My First Best Friend                ,"
My first best friend is Awful Ann—
she socked me in the eye.
My second best is Sneaky Sam—
he tried to swipe my pie.
My third best friend is Max the Rat—
he trampled on my toes.
My fourth best friend is Nasty Nell—
She almost broke my nose.
My fifth best friend is Ted the Toad—
he kicked me in the knee.
My sixth best friend is Grumpy Gail—
she's always mean to me.
My seventh best is Monster Moe—
he often plays too rough.
That's all the friends I've got right now—
I think I've got enough.
",Jack Prelutsky,Poetry Foundation,18.0,26.55555555555556,
                    Noisy Noisy                ,"
It's noisy, noisy overhead,
the birds are winging south,
and every bird is opening
a noisy, noisy mouth.
They fill the air with loud complaint,
they honk and quack and squawk—
they do not feel like flying,
but it's much too far to walk.
",Jack Prelutsky,Poetry Foundation,10.0,23.0,
